village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label
UT130695,Uttar Pradesh,13,30.26562,84.29139,857,3.5887,4.9269,1.3382,36.28,0.0566,0.0721,0.0155,161.7,170.1,5.13,0.4413,0.513,0.01435,1,1,23.7,45.1,0,medium
UT230696,Uttar Pradesh,23,29.3655,83.77428,200,0.8074,0.7236,-0.0838,-9.24,-0.2319,-0.2341,-0.0022,73.8,72.6,-1.65,0.6381,0.6171,-0.00419,1,0,21.1,72.4,0,low
UT080697,Uttar Pradesh,8,25.66763,78.66844,675,0.5964,1.0742,0.4778,68.6,-0.2954,-0.2822,0.0133,32.2,36.5,12.89,0.5703,0.4785,-0.01835,0,2,28.8,59.0,0,low
UT240698,Uttar Pradesh,24,24.85655,80.88564,384,0.8076,1.2816,0.474,52.22,-0.0451,-0.0268,0.0183,67.5,79.9,18.05,0.449,0.4021,-0.00937,0,1,33.5,57.6,0,low
UT200699,Uttar Pradesh,20,24.48113,78.79536,1983,1.0668,1.3259,0.259,22.2,-0.2713,-0.2716,-0.0003,38.3,38.1,-0.43,0.3086,0.3185,0.00198,1,0,41.7,62.6,1,low
UT240700,Uttar Pradesh,24,29.71256,77.51158,3895,0.7484,0.8458,0.0974,11.49,-0.1545,-0.1514,0.0031,40.4,41.4,2.58,0.5468,0.5078,-0.0078,0,1,17.6,80.7,1,low
UT120701,Uttar Pradesh,12,28.02076,81.63182,746,0.5627,0.9494,0.3867,58.35,0.0638,0.0583,-0.0055,52.0,50.4,-3.14,0.6671,0.6725,0.00108,0,0,43.7,80.9,0,low
UT270702,Uttar Pradesh,27,27.70884,82.73669,989,1.587,2.0007,0.4137,24.52,-0.2625,-0.2469,0.0155,19.8,29.7,47.36,0.2559,0.2175,-0.00768,0,1,25.1,65.1,0,low
UT200703,Uttar Pradesh,20,27.50111,78.17042,243,0.7961,1.0955,0.2994,33.41,-0.2688,-0.2502,0.0185,25.6,37.9,46.18,0.4153,0.3739,-0.0083,0,1,19.6,73.5,1,low
UT250704,Uttar Pradesh,25,25.47334,82.3934,200,0.3972,0.4626,0.0654,13.15,0.0319,0.0254,-0.0065,74.8,70.5,-5.74,0.6988,0.6871,-0.00234,1,0,34.0,64.9,1,low
UT280705,Uttar Pradesh,28,27.89767,83.5047,2232,8.3352,15.3729,7.0377,83.43,-0.253,-0.1215,0.1314,63.1,144.0,126.34,0.4163,0.5404,0.02481,1,2,8.2,23.9,1,high
UT110706,Uttar Pradesh,11,28.57622,78.06385,1468,1.7644,1.7088,-0.0556,-2.98,-0.0297,-0.0299,-0.0002,80.7,80.6,-0.07,0.6821,0.5983,-0.01677,0,0,43.7,74.9,0,low
UT130707,Uttar Pradesh,13,24.17463,84.59695,1729,3.7008,4.6753,0.9745,25.64,-0.099,-0.0728,0.0262,54.4,62.2,14.04,0.4132,0.4805,0.01345,1,1,24.4,38.7,1,medium
UT010708,Uttar Pradesh,1,28.27343,77.88439,1119,1.2616,1.422,0.1604,11.78,-0.2477,-0.2359,0.0119,38.1,42.0,9.87,0.5022,0.4738,-0.00569,0,0,33.2,71.6,1,low
UT180709,Uttar Pradesh,18,24.66585,78.85865,396,3.0856,3.4649,0.3793,11.91,0.1728,0.2048,0.032,186.6,204.1,9.31,0.6404,0.6704,0.006,1,1,21.0,58.0,1,medium
UT130710,Uttar Pradesh,13,25.90543,78.12295,1211,2.1833,3.5082,1.3249,58.03,-0.2387,-0.1831,0.0556,28.5,53.1,83.32,0.2216,0.3346,0.02259,0,1,24.1,50.6,0,medium
UT080711,Uttar Pradesh,8,26.41808,83.59768,2031,1.297,1.5596,0.2626,18.8,-0.0847,-0.0694,0.0153,65.1,71.7,10.0,0.3545,0.3366,-0.00359,1,1,40.6,89.0,1,low
UT230712,Uttar Pradesh,23,26.0156,80.39062,1739,0.9626,0.8677,-0.0949,-8.93,-0.09,-0.0724,0.0176,73.1,86.0,17.34,0.5687,0.5931,0.00488,0,1,40.4,87.1,0,low
UT070713,Uttar Pradesh,7,29.69414,82.35739,454,0.4325,0.4635,0.0309,5.81,-0.1405,-0.1451,-0.0047,87.9,85.0,-3.22,0.2253,0.2426,0.00346,1,0,41.2,56.9,0,low
UT040714,Uttar Pradesh,4,27.76519,82.02898,447,0.71,0.8951,0.185,22.84,-0.0515,-0.0576,-0.0061,130.1,126.2,-2.96,0.6836,0.5889,-0.01893,1,1,44.6,72.4,0,low
UT050715,Uttar Pradesh,5,25.46973,77.14401,1264,9.727,17.1364,7.4094,75.4,0.1255,0.254,0.1286,133.8,189.2,41.16,0.6205,0.7684,0.02959,1,1,11.0,19.8,0,high
UT030716,Uttar Pradesh,3,28.24401,84.37614,2538,2.8585,4.4838,1.6254,54.94,0.1917,0.2063,0.0146,136.2,142.4,4.52,0.3211,0.3777,0.01131,1,1,15.6,44.7,0,medium
UT130717,Uttar Pradesh,13,27.52232,83.61732,2469,7.0422,13.3114,6.2692,87.78,-0.0018,0.155,0.1568,52.9,120.2,124.8,0.4364,0.6482,0.04237,1,2,8.2,29.3,1,high
UT280718,Uttar Pradesh,28,27.01406,79.24036,469,0.6789,0.6261,-0.0527,-6.77,-0.1598,-0.1545,0.0053,87.6,89.1,1.7,0.2634,0.1813,-0.01642,1,1,22.3,90.1,0,low
UT190719,Uttar Pradesh,19,26.32019,82.94747,989,2.2331,3.7564,1.5233,65.29,0.0607,0.0741,0.0133,69.8,77.2,10.52,0.6021,0.6919,0.01795,0,1,14.6,31.4,1,medium
UT180720,Uttar Pradesh,18,28.36002,84.23374,1891,5.794,11.2966,5.5026,93.36,-0.1862,-0.1042,0.082,54.0,88.1,62.06,0.4927,0.7653,0.05452,1,2,3.8,38.7,1,high
UT160721,Uttar Pradesh,16,25.72096,82.36855,200,0.5708,0.893,0.3222,48.03,-0.2125,-0.1999,0.0126,70.3,76.3,8.37,0.5412,0.5405,-0.00013,1,0,57.2,87.9,1,low
UT190722,Uttar Pradesh,19,25.14993,81.76689,200,0.6809,0.7922,0.1113,14.25,-0.0042,0.0068,0.011,116.0,124.1,6.88,0.3732,0.405,0.00636,0,2,47.2,56.4,0,low
UT060723,Uttar Pradesh,6,24.17088,83.92358,974,2.3631,2.7761,0.413,16.77,-0.2235,-0.209,0.0145,60.0,68.2,13.48,0.5817,0.6418,0.01202,1,2,17.0,56.8,0,medium
UT170724,Uttar Pradesh,17,25.40979,81.2346,1768,1.4645,1.5377,0.0732,4.68,0.0355,0.0472,0.0118,87.6,95.1,8.45,0.6524,0.6428,-0.00193,0,0,33.3,71.6,0,low
UT190725,Uttar Pradesh,19,27.19172,82.09178,2148,2.8655,3.5972,0.7317,24.68,0.132,0.1579,0.0259,158.5,177.0,11.58,0.4814,0.5651,0.01674,1,0,24.0,38.7,0,medium
UT080726,Uttar Pradesh,8,29.27269,81.97537,200,2.2538,2.5555,0.3016,12.81,0.1298,0.1471,0.0173,104.9,110.5,5.38,0.367,0.3821,0.00302,1,1,52.5,96.7,0,low
UT290727,Uttar Pradesh,29,28.12546,84.27562,973,2.5373,2.8817,0.3444,13.06,-0.2448,-0.2175,0.0273,34.4,50.5,45.64,0.5728,0.6896,0.02336,1,0,29.3,37.9,0,medium
UT170728,Uttar Pradesh,17,24.03807,80.47823,525,0.8225,0.7668,-0.0558,-6.04,0.1575,0.1611,0.0035,106.6,109.2,2.38,0.3007,0.2874,-0.00264,0,0,37.6,96.4,1,low
UT170729,Uttar Pradesh,17,28.26775,79.52452,476,2.0359,2.2079,0.1721,8.06,0.0889,0.1045,0.0156,157.8,168.4,6.7,0.2128,0.2135,0.00013,1,2,47.6,56.5,0,low
UT290730,Uttar Pradesh,29,29.04947,82.10421,442,0.4733,0.9177,0.4444,77.52,-0.0062,-0.0058,0.0004,120.2,120.4,0.18,0.3821,0.3078,-0.01485,0,1,28.8,73.3,0,low
UT090731,Uttar Pradesh,9,27.88494,83.67027,471,1.8234,2.9134,1.09,56.67,-0.0505,-0.0268,0.0237,133.5,145.0,8.5,0.3609,0.436,0.01501,0,1,14.1,48.9,1,medium
UT220732,Uttar Pradesh,22,30.38444,82.72653,1417,2.9013,4.5889,1.6876,56.23,0.1886,0.2253,0.0367,198.2,211.6,6.75,0.272,0.2783,0.00126,1,2,15.4,51.3,1,medium
UT010733,Uttar Pradesh,1,24.38267,81.9115,1002,1.1605,1.2422,0.0817,6.48,-0.1087,-0.0992,0.0095,73.8,80.5,8.89,0.6399,0.6523,0.00248,1,0,57.8,83.9,0,low
UT120734,Uttar Pradesh,12,29.76599,81.83073,333,0.7528,0.8953,0.1425,16.71,-0.0169,-0.0216,-0.0047,97.0,95.2,-1.82,0.2156,0.166,-0.00991,1,0,31.7,79.4,1,low
UT170735,Uttar Pradesh,17,28.22572,78.03915,3057,2.2787,2.7687,0.4901,20.6,-0.1493,-0.1014,0.0479,103.9,123.5,18.64,0.2828,0.3245,0.00834,1,2,12.4,38.5,1,medium
UT180736,Uttar Pradesh,18,25.13742,81.95473,506,0.6897,1.0954,0.4057,51.37,-0.0115,-0.0213,-0.0098,57.9,51.7,-10.46,0.6053,0.522,-0.01667,1,1,42.5,65.6,0,low
UT230737,Uttar Pradesh,23,26.45473,79.6801,754,3.0778,4.3388,1.261,39.68,-0.191,-0.1637,0.0273,43.4,58.3,33.57,0.5842,0.7208,0.02733,1,0,9.4,58.8,1,medium
UT060738,Uttar Pradesh,6,27.59086,81.40813,490,0.9417,0.9828,0.0411,3.95,0.0581,0.0511,-0.0069,96.8,92.6,-4.23,0.2182,0.1517,-0.0133,0,1,38.6,75.3,0,low
UT220739,Uttar Pradesh,22,28.49921,83.22422,854,0.7618,1.0822,0.3204,37.18,-0.0291,-0.0264,0.0026,53.3,54.3,1.79,0.6793,0.6459,-0.00668,1,0,54.2,78.2,0,low
UT160740,Uttar Pradesh,16,27.21084,81.9135,719,0.4737,0.7155,0.2417,42.13,0.0564,0.0467,-0.0097,57.7,50.6,-12.08,0.3883,0.3673,-0.00419,0,0,28.3,72.4,1,low
UT200741,Uttar Pradesh,20,26.40891,78.48173,363,0.9893,1.0722,0.083,7.62,0.0109,0.0278,0.0169,85.0,91.3,7.34,0.488,0.4929,0.00098,0,0,30.1,90.4,0,low
UT290742,Uttar Pradesh,29,24.71529,82.68545,1406,2.7418,3.4398,0.698,24.56,-0.2046,-0.1615,0.0431,71.4,87.6,22.34,0.3415,0.4766,0.02703,1,2,26.4,37.6,1,medium
UT260743,Uttar Pradesh,26,24.75708,79.71157,438,0.5022,0.8948,0.3926,65.19,0.0375,0.0373,-0.0002,55.8,55.7,-0.26,0.4848,0.5168,0.00641,0,2,21.1,64.0,0,low
UT120744,Uttar Pradesh,12,29.00846,82.28616,708,1.6166,1.7257,0.109,6.35,0.196,0.193,-0.003,197.4,195.7,-0.83,0.6297,0.664,0.00686,1,0,27.1,76.0,0,low
UT100745,Uttar Pradesh,10,24.86227,79.0176,947,2.2555,3.1023,0.8468,35.95,-0.1531,-0.1194,0.0336,93.3,115.5,23.55,0.4082,0.4514,0.00864,1,0,25.8,33.0,1,medium
UT220746,Uttar Pradesh,22,28.6709,77.18325,306,0.8517,0.9798,0.1281,13.45,-0.1488,-0.1561,-0.0074,80.9,78.7,-2.66,0.6566,0.6452,-0.00228,1,0,52.2,98.1,1,low
UT010747,Uttar Pradesh,1,24.37864,77.83939,473,0.8664,0.8667,0.0003,0.03,0.0182,0.0363,0.0181,73.5,78.6,6.93,0.3429,0.2568,-0.01722,1,0,28.5,75.5,0,low
UT020748,Uttar Pradesh,2,29.15689,79.89131,2362,8.7581,17.0844,8.3263,94.0,-0.0473,0.0783,0.1256,114.8,194.1,68.51,0.57,0.849,0.0558,1,2,14.9,33.4,1,high
UT080749,Uttar Pradesh,8,29.48196,77.94363,1331,2.7523,4.3727,1.6205,56.81,-0.0098,0.0215,0.0313,106.6,121.0,13.45,0.2081,0.2787,0.01413,1,1,28.3,66.2,1,medium
MA080000,Maharashtra,8,21.29225,77.3586,608,0.658,0.859,0.201,26.52,0.1986,0.1953,-0.0033,199.8,198.5,-0.66,0.3733,0.3624,-0.00218,1,1,46.6,58.8,0,low
MA010001,Maharashtra,1,16.71652,73.16275,656,0.9887,1.1632,0.1745,16.03,0.0239,0.0322,0.0083,153.1,155.8,1.75,0.3472,0.3624,0.00303,1,2,20.1,65.1,1,low
MA220002,Maharashtra,22,17.04494,73.5958,343,1.1974,1.4529,0.2555,19.69,-0.0143,-0.0083,0.006,72.4,74.5,2.89,0.4014,0.367,-0.00687,1,2,22.5,73.5,0,low
MA220003,Maharashtra,22,18.8182,74.14947,422,0.4649,0.4653,0.0004,0.07,0.0894,0.1037,0.0143,67.7,72.3,6.73,0.487,0.442,-0.009,1,1,39.6,73.6,1,low
MA280004,Maharashtra,28,20.74013,74.86728,846,2.6044,3.9863,1.3819,51.1,0.0249,0.0647,0.0398,52.5,70.5,33.55,0.6304,0.7087,0.01567,1,0,12.4,38.4,1,medium
MA150005,Maharashtra,15,20.67287,77.82461,2507,0.4447,0.4407,-0.004,-0.74,0.0985,0.1044,0.0059,101.9,105.8,3.76,0.2503,0.2458,-0.00091,0,0,52.7,92.3,0,low
MA150006,Maharashtra,15,20.49509,73.25214,1192,2.3222,2.8206,0.4984,20.58,0.1731,0.2245,0.0514,131.4,157.8,19.92,0.3837,0.456,0.01446,1,2,15.8,56.7,1,medium
MA150007,Maharashtra,15,18.93532,74.75016,304,0.5125,0.5399,0.0274,4.48,-0.0295,-0.0373,-0.0078,137.3,132.1,-3.76,0.3332,0.2365,-0.01933,0,2,51.7,71.0,0,low
MA130008,Maharashtra,13,18.70104,78.55142,414,0.5738,0.4802,-0.0936,-13.9,0.1877,0.1991,0.0114,54.2,60.3,10.96,0.3751,0.3716,-0.0007,0,0,32.0,78.8,1,low
MA240009,Maharashtra,24,21.43713,80.073,467,0.5097,0.5774,0.0677,11.11,-0.2768,-0.2594,0.0174,22.2,28.8,28.39,0.6188,0.6111,-0.00154,1,1,25.1,81.7,1,low
MA040010,Maharashtra,4,16.51898,80.72261,499,0.673,0.9381,0.2651,34.3,-0.0174,-0.0209,-0.0035,141.9,140.9,-0.71,0.4302,0.3896,-0.00811,1,0,24.6,67.6,0,low
MA060011,Maharashtra,6,20.25528,76.13552,761,2.5412,3.9277,1.3865,52.5,0.1137,0.1473,0.0336,100.1,112.5,12.2,0.5307,0.581,0.01006,1,1,14.2,42.8,1,medium
MA290012,Maharashtra,29,21.2077,77.71883,669,0.7733,1.0335,0.2601,29.79,-0.078,-0.0723,0.0057,114.9,118.7,3.31,0.593,0.4951,-0.01959,1,1,45.5,84.1,0,low
MA270013,Maharashtra,27,20.93161,78.55234,1433,3.2272,4.3099,1.0827,32.54,0.1445,0.1937,0.0492,73.6,94.1,27.53,0.3315,0.3608,0.00585,1,1,26.1,50.3,1,medium
MA080014,Maharashtra,8,16.7413,77.45822,2552,0.6278,0.5863,-0.0415,-5.71,0.0489,0.0528,0.0039,47.8,50.5,5.58,0.3528,0.2735,-0.01586,1,0,59.1,61.7,0,low
MA110015,Maharashtra,11,20.57097,79.36948,1368,0.6332,0.5934,-0.0397,-5.42,-0.0483,-0.0329,0.0154,37.0,47.5,27.63,0.3925,0.4387,0.00925,1,0,22.9,85.6,1,low
MA040016,Maharashtra,4,18.33037,79.9156,476,0.5307,0.8734,0.3427,54.34,0.1363,0.1469,0.0106,151.8,155.5,2.48,0.4344,0.4324,-0.00039,1,1,34.2,64.3,1,low
MA130017,Maharashtra,13,16.76532,77.29287,2182,2.2985,3.5405,1.242,51.78,-0.065,-0.0478,0.0172,97.7,108.3,10.73,0.4346,0.4662,0.00632,1,1,22.8,34.3,1,medium
MA170018,Maharashtra,17,18.46286,75.239,609,0.6993,0.7874,0.0881,11.02,0.1123,0.1268,0.0146,121.3,127.5,5.05,0.6185,0.6473,0.00576,0,1,37.9,69.7,0,low
MA150019,Maharashtra,15,16.04503,77.18672,1833,3.591,5.2956,1.7046,46.18,-0.106,-0.0523,0.0537,103.9,130.1,24.94,0.5587,0.5817,0.0046,1,1,18.9,33.5,1,medium
MA220020,Maharashtra,22,20.63109,75.28812,528,2.4142,4.2046,1.7905,71.21,-0.1769,-0.1652,0.0117,43.5,48.5,11.3,0.6046,0.6738,0.01384,0,2,13.0,44.5,1,medium
MA020021,Maharashtra,2,16.18898,74.34431,921,0.3686,0.5281,0.1595,34.05,0.197,0.1995,0.0025,158.3,159.0,0.5,0.35,0.2584,-0.01832,0,1,50.6,81.4,0,low
MA150022,Maharashtra,15,18.80529,73.84533,552,0.7472,1.056,0.3088,36.45,-0.2175,-0.2069,0.0106,50.7,53.5,5.45,0.4403,0.4597,0.00386,1,0,27.3,81.0,0,low
MA090023,Maharashtra,9,18.95962,78.28362,307,0.5233,0.9411,0.4178,67.03,0.0051,0.0196,0.0145,101.2,105.3,4.01,0.5109,0.533,0.00442,1,1,26.8,71.2,0,low
MA250024,Maharashtra,25,19.21361,75.63489,1131,9.3998,14.8583,5.4585,57.46,-0.029,0.1018,0.1307,135.4,211.3,55.57,0.5341,0.6408,0.02135,1,2,8.1,39.4,1,high
MA210025,Maharashtra,21,20.8605,78.80142,1113,0.797,1.2632,0.4662,51.97,0.0267,0.039,0.0122,46.6,55.5,18.73,0.255,0.1651,-0.01797,0,0,32.4,84.0,1,low
MA180026,Maharashtra,18,18.77043,75.38367,396,3.1936,3.5199,0.3263,9.91,0.0476,0.0479,0.0003,47.6,47.8,0.34,0.6069,0.5852,-0.00435,0,2,27.9,83.4,0,low
MA050027,Maharashtra,5,16.7014,78.33572,1533,1.1333,1.0636,-0.0697,-5.65,-0.2892,-0.2948,-0.0056,60.1,58.2,-3.22,0.6656,0.6638,-0.00036,0,0,29.8,56.8,0,low
MA110028,Maharashtra,11,16.66974,79.94136,345,2.2455,3.1544,0.9089,38.75,-0.0407,-0.0147,0.026,120.2,130.0,8.09,0.4564,0.504,0.00951,1,2,8.0,33.8,1,medium
MA140029,Maharashtra,14,17.71711,73.47878,974,2.4764,4.1469,1.6705,64.84,-0.0595,-0.0253,0.0343,80.1,103.2,28.48,0.6952,0.8142,0.0238,1,1,21.1,64.2,1,medium
MA230030,Maharashtra,23,20.80556,78.12799,2478,9.3266,16.1889,6.8623,72.8,0.1117,0.2783,0.1666,80.5,190.5,134.98,0.3889,0.6604,0.05431,1,0,6.8,19.7,1,high
MA220031,Maharashtra,22,16.42538,74.92073,595,1.9644,3.951,1.9865,96.23,0.0109,0.054,0.0431,106.0,118.2,11.39,0.4464,0.5046,0.01162,0,1,9.9,64.0,1,medium
MA190032,Maharashtra,19,17.2667,74.29651,837,0.9552,1.3713,0.4161,39.43,0.021,0.0335,0.0125,113.1,120.6,6.58,0.3733,0.3229,-0.01009,0,2,40.9,91.0,0,low
MA200033,Maharashtra,20,16.58657,74.98613,1944,0.6862,0.62,-0.0662,-8.42,0.0706,0.0636,-0.007,144.0,140.6,-2.34,0.4841,0.385,-0.01982,0,0,36.5,97.3,0,low
MA270034,Maharashtra,27,19.81114,75.79455,1080,2.5951,3.1538,0.5586,20.73,-0.0057,0.0185,0.0242,127.4,137.3,7.67,0.5237,0.6273,0.02071,1,1,9.9,38.3,1,medium
MA170035,Maharashtra,17,18.76398,80.17935,2516,9.2979,12.671,3.373,35.89,0.0006,0.0674,0.0668,101.1,119.4,17.97,0.6369,0.7401,0.02064,1,1,3.6,27.3,1,high
MA070036,Maharashtra,7,21.36377,75.82776,2291,0.5271,0.6759,0.1488,23.73,-0.2985,-0.2891,0.0093,38.7,43.9,13.06,0.6052,0.6229,0.00353,1,0,34.6,84.5,0,low
MA180037,Maharashtra,18,17.04491,76.72551,2933,0.9015,1.0279,0.1264,12.62,-0.2193,-0.2081,0.0111,81.1,85.5,5.37,0.4775,0.4977,0.00405,1,1,57.5,56.1,0,low
MA190038,Maharashtra,19,17.59644,73.92562,1091,2.7339,3.5098,0.7759,27.38,-0.291,-0.2547,0.0363,48.6,65.2,33.39,0.3582,0.3976,0.00788,0,2,18.1,33.0,1,medium
MA110039,Maharashtra,11,17.04526,74.77167,486,1.2134,1.3581,0.1447,11.02,-0.1395,-0.1375,0.002,54.3,55.6,2.39,0.2536,0.2676,0.00281,0,0,29.7,94.3,0,low
MA230040,Maharashtra,23,18.71313,80.63901,780,0.858,1.0372,0.1793,18.71,0.0869,0.0842,-0.0027,163.1,161.7,-0.89,0.5245,0.541,0.0033,0,0,23.1,84.2,0,low
MA020041,Maharashtra,2,20.35252,74.05734,804,8.9436,11.2322,2.2886,25.31,-0.0438,0.0569,0.1006,80.9,145.3,78.76,0.2168,0.365,0.02966,1,2,12.6,19.9,1,high
MA080042,Maharashtra,8,16.77673,76.83582,926,1.8752,3.2451,1.3699,69.36,-0.1548,-0.1397,0.0151,58.9,69.0,16.89,0.3274,0.3807,0.01066,1,1,24.3,55.1,0,medium
MA230043,Maharashtra,23,21.69456,78.80694,575,1.1851,1.6515,0.4664,36.29,0.0333,0.0285,-0.0048,49.3,47.9,-2.72,0.5796,0.5719,-0.00154,0,0,26.5,83.1,1,low
MA070044,Maharashtra,7,19.4589,74.30336,829,0.9416,1.4332,0.4915,47.19,-0.2272,-0.236,-0.0088,25.6,21.1,-16.73,0.3638,0.3141,-0.00993,1,0,58.8,91.7,0,low
MA160045,Maharashtra,16,16.47934,74.88339,484,0.6805,0.6661,-0.0144,-1.84,-0.0664,-0.0667,-0.0004,71.7,71.5,-0.2,0.6021,0.6407,0.00773,1,1,49.2,85.0,0,low
MA270046,Maharashtra,27,15.92152,78.85906,1935,9.002,12.0053,3.0033,33.0,0.001,0.1164,0.1154,59.8,109.9,82.46,0.3361,0.5611,0.045,1,2,12.7,42.9,1,high
MA090047,Maharashtra,9,18.43815,76.0175,2762,9.1595,16.3945,7.235,78.14,-0.2388,-0.0798,0.1591,31.0,135.0,325.62,0.597,0.7424,0.02908,1,2,15.6,41.2,1,high
MA090048,Maharashtra,9,16.95948,77.73312,1040,3.1105,3.72,0.6094,18.98,-0.2102,-0.1779,0.0323,70.7,85.2,20.21,0.439,0.4919,0.01058,1,2,17.6,30.5,1,medium
MA010049,Maharashtra,1,18.23641,74.53148,640,0.3929,0.3532,-0.0397,-8.06,0.0711,0.0783,0.0072,105.2,108.1,2.79,0.625,0.6311,0.00123,1,1,45.1,58.0,0,low
MA080050,Maharashtra,8,16.23198,78.22359,1660,0.7789,1.274,0.495,56.32,-0.2659,-0.2479,0.0179,33.3,38.2,14.41,0.6978,0.6619,-0.00716,1,0,41.9,75.6,0,low
MA090051,Maharashtra,9,17.30576,75.71888,1257,2.745,4.7182,1.9732,69.36,0.1093,0.142,0.0327,70.0,81.8,16.59,0.3574,0.4133,0.01118,1,2,8.8,42.3,1,medium
MA110052,Maharashtra,11,17.29975,80.11791,253,1.0929,1.1785,0.0855,7.17,-0.0925,-0.0829,0.0096,31.9,37.3,16.42,0.6868,0.6216,-0.01306,0,0,37.8,86.2,0,low
MA270053,Maharashtra,27,15.66492,72.86485,1803,2.1317,2.7677,0.6361,28.5,0.0849,0.137,0.0521,158.1,184.8,16.79,0.4353,0.4674,0.00641,0,2,14.4,38.4,1,medium
MA110054,Maharashtra,11,20.91965,79.53764,1165,3.4636,4.8928,1.4292,40.11,-0.2478,-0.2336,0.0142,32.0,39.8,23.73,0.4883,0.5195,0.00623,0,2,27.5,54.6,0,medium
MA170055,Maharashtra,17,16.86872,72.83933,1432,0.7763,1.2137,0.4375,49.92,0.0107,0.0143,0.0036,144.9,145.9,0.72,0.6153,0.6291,0.00277,1,1,31.5,91.1,1,low
MA090056,Maharashtra,9,17.6889,74.1626,729,10.2437,13.5646,3.3209,32.11,-0.0634,0.0518,0.1152,49.2,117.3,135.82,0.5784,0.8443,0.05317,1,1,9.0,21.9,0,high
MA130057,Maharashtra,13,21.72746,79.03615,273,0.8436,0.764,-0.0796,-8.44,-0.267,-0.2751,-0.0081,47.9,43.2,-9.78,0.5171,0.4707,-0.00928,0,0,16.9,91.9,0,low
MA150058,Maharashtra,15,16.11144,80.2546,814,3.4558,4.3156,0.8598,24.18,-0.1109,-0.0553,0.0556,111.7,138.4,23.63,0.6963,0.8099,0.02272,1,1,17.7,47.3,1,medium
MA250059,Maharashtra,25,19.01847,79.09864,1253,0.4688,0.5804,0.1117,19.64,-0.0003,0.0063,0.0066,137.9,140.9,2.17,0.6015,0.5757,-0.00515,0,0,42.2,76.9,1,low
MA070060,Maharashtra,7,20.30307,78.42233,785,2.2401,4.2082,1.9681,84.1,0.0124,0.0234,0.011,105.8,109.4,3.36,0.6419,0.7202,0.01566,1,2,21.7,65.2,0,medium
MA100061,Maharashtra,10,18.35611,73.39562,1457,2.3697,3.2873,0.9177,37.16,-0.0024,0.0159,0.0183,131.0,138.1,5.37,0.2932,0.3724,0.01584,1,0,15.3,33.1,1,medium
MA110062,Maharashtra,11,16.2751,79.6735,1119,0.7658,1.0905,0.3246,37.49,0.1175,0.1329,0.0154,146.3,156.6,7.01,0.6946,0.6121,-0.01651,0,0,29.5,89.8,1,low
MA200063,Maharashtra,20,20.62304,77.02045,1080,0.5828,0.9472,0.3644,53.38,0.031,0.0239,-0.0071,66.6,64.6,-3.06,0.5649,0.5396,-0.00506,1,1,38.5,97.5,0,low
MA080064,Maharashtra,8,21.44438,78.97995,530,0.6,0.8814,0.2814,40.21,0.0437,0.0366,-0.0071,127.4,122.6,-3.74,0.572,0.4743,-0.01954,1,2,46.2,59.6,1,low
MA040065,Maharashtra,4,21.67601,77.19561,1141,1.238,1.2358,-0.0022,-0.16,0.0769,0.0884,0.0114,104.4,112.6,7.76,0.371,0.3654,-0.00113,1,0,22.0,85.7,1,low
MA260066,Maharashtra,26,17.52149,80.46489,1192,3.4862,5.4145,1.9283,53.77,0.1233,0.1738,0.0505,84.8,107.8,26.75,0.563,0.6763,0.02267,1,1,8.0,60.9,0,medium
MA010067,Maharashtra,1,16.02421,72.71434,4188,0.7816,1.2547,0.4731,53.66,-0.0283,-0.0317,-0.0035,66.5,65.7,-1.28,0.3351,0.2677,-0.01347,1,0,48.3,65.0,0,low
MA260068,Maharashtra,26,20.18871,75.99306,2870,0.7478,0.9984,0.2506,29.55,0.0915,0.0878,-0.0037,163.3,162.1,-0.73,0.5312,0.5227,-0.00169,0,0,47.0,88.8,0,low
MA060069,Maharashtra,6,17.74589,76.63557,1768,0.7045,0.634,-0.0705,-8.76,-0.1241,-0.1211,0.003,60.8,61.9,1.83,0.4876,0.4199,-0.01355,1,1,41.2,95.4,1,low
MA040070,Maharashtra,4,20.04665,79.54588,390,1.4077,1.3645,-0.0432,-2.87,-0.2283,-0.2113,0.0169,59.4,67.5,13.42,0.2333,0.2414,0.00163,1,0,22.4,60.2,0,low
MA150071,Maharashtra,15,18.13923,75.35369,2989,1.868,3.2331,1.3651,69.36,-0.0813,-0.0286,0.0528,64.9,94.8,45.27,0.6565,0.7908,0.02686,1,2,17.3,44.2,1,medium
MA160072,Maharashtra,16,16.86205,78.82907,400,0.8682,0.9058,0.0376,3.89,-0.107,-0.1147,-0.0077,117.1,114.2,-2.45,0.4367,0.4039,-0.00656,1,1,32.7,57.2,1,low
MA100073,Maharashtra,10,16.89227,79.37217,1532,2.6312,4.5754,1.9442,71.19,-0.0825,-0.0583,0.0243,89.3,96.2,7.58,0.6194,0.7663,0.02937,0,1,28.4,52.6,1,medium
MA080074,Maharashtra,8,20.5036,75.17953,1370,3.4968,5.266,1.7692,49.19,-0.1217,-0.1024,0.0193,84.3,93.4,10.64,0.6323,0.7591,0.02537,1,2,14.6,51.5,1,medium
