village_id,state,district_code,latitude,longitude,population,ntl_2019,ntl_2024,ntl_growth_abs,ntl_growth_pct,ndbi_2020,ndbi_2025,ndbi_delta,built_area_ha_2020,built_area_ha_2025,built_growth_pct,ndvi_2019,ndvi_2024,ndvi_trend,road_connected,road_type,dist_to_town_km,antyodaya_score,has_telecom_tower,growth_tier_label,ntl_growth_score_raw,builtup_score_raw,ndvi_score_raw,road_quality_norm,dist_score,road_score_raw,digital_score_raw,ntl_norm,builtup_norm,ndvi_norm,road_norm,digital_norm,composite_score_raw,growth_score
MA240217,Maharashtra,24,20.68448,80.39121,3215,0.5017,0.9957,0.494,82.11,-0.0582,-0.0563,0.0019,58.3,58.8,0.82,0.4562,0.4128,-0.00869,0,1,47.3,81.0,1,low,0.36208799999999997,0.006116666666666666,-0.108625,0.6,0.21166666666666667,0.2435,0.6058333333333333,0.055606212893581294,0.04269145820632504,0.1412804792996486,0.18696941745695966,0.6208695652173912,0.16972264771575557,27.242718446601945
MA140218,Maharashtra,14,20.64093,74.20219,676,0.7074,1.0334,0.326,40.37,0.1483,0.151,0.0026,74.7,75.4,0.94,0.4122,0.4605,0.00967,1,0,33.8,60.8,0,low,0.227896,0.008066666666666666,0.120875,0.2,0.43666666666666676,0.5910000000000001,0.21833333333333338,0.03552616696397776,0.045478791136090685,0.38518129828033965,0.570839155817974,0.21652173913043482,0.19790887685752828,37.61165048543689
MA220219,Maharashtra,22,20.35932,78.41454,200,0.6465,1.0922,0.4457,59.71,0.0882,0.0846,-0.0036,169.0,167.3,-1.04,0.2322,0.2567,0.0049,1,0,15.2,74.5,1,low,0.31518799999999997,-0.009,0.06125,0.2,0.7466666666666667,0.684,0.8733333333333333,0.04858825240340001,0.021083672161047805,0.32181490903535614,0.6735726397534396,0.8999999999999998,0.3041555260796013,62.69902912621359
MA170220,Maharashtra,17,20.64255,78.08577,1435,2.8701,4.1122,1.2421,41.82,-0.0061,0.0145,0.0207,48.9,54.2,10.67,0.4106,0.5389,0.02567,1,2,23.6,38.6,0,medium,0.778716,0.06953333333333334,0.32087499999999997,1.0,0.6066666666666667,0.8819999999999999,0.30333333333333334,0.11794904536913024,0.13333933681964358,0.597731031596846,0.8922955410353988,0.30521739130434783,0.3380061424061388,68.23300970873787
MA290221,Maharashtra,29,17.28625,74.63413,614,0.4608,0.4529,-0.0079,-1.41,-0.1289,-0.1231,0.0058,34.1,38.1,11.59,0.3202,0.3431,0.00457,1,0,25.8,68.5,0,low,-0.0011279999999999999,0.03381666666666666,0.057125,0.2,0.5700000000000001,0.631,0.28500000000000003,0.0012557749958908254,0.08228587982402161,0.3174310707857032,0.6150256005214,0.28608695652173916,0.20372974662909898,39.592233009708735
MA150222,Maharashtra,15,15.97002,76.75063,200,2.6371,3.2299,0.5928,21.66,0.0394,0.0961,0.0566,84.7,108.2,27.44,0.318,0.3761,0.01162,0,0,13.4,32.9,1,medium,0.373008,0.1872333333333333,0.14525,0.2,0.7766666666666666,0.293,0.8883333333333333,0.057240245485325,0.3015798936572928,0.41108579702828885,0.24165014277744945,0.9156521739130433,0.32782526411773794,66.31067961165049
MA230223,Maharashtra,23,16.33877,73.13089,200,0.8757,1.0067,0.1309,13.42,-0.0411,-0.0287,0.0124,121.7,126.5,3.98,0.4407,0.4875,0.00934,1,1,16.2,85.8,1,low,0.08927599999999998,0.03763333333333333,0.11674999999999999,0.6,0.73,0.799,0.865,0.014783529796623195,0.08774142889168256,0.3807974600306867,0.8006086682757897,0.8913043478260868,0.33727698758179203,68.07766990291262
MA240224,Maharashtra,24,16.83273,75.94293,425,0.6034,0.7174,0.114,16.21,-0.1707,-0.1659,0.0048,88.7,90.0,1.49,0.6765,0.6046,-0.01437,0,0,44.4,79.4,1,low,0.08136800000000001,0.014483333333333332,-0.179625,0.2,0.26,0.138,0.63,0.013600202897767047,0.054650784110105835,0.0658253239722888,0.0704276695516733,0.646086956521739,0.13509374940371172,15.048543689320388
MA030225,Maharashtra,3,21.56588,73.49559,1798,0.729,0.7063,-0.0227,-2.74,-0.0305,-0.0301,0.0004,84.7,84.9,0.24,0.6432,0.624,-0.00384,1,1,47.1,79.8,1,low,-0.0021920000000000004,0.0014,-0.048,0.6,0.21499999999999997,0.6445000000000001,0.6074999999999999,0.0010965615638747726,0.03594944778646456,0.20570961721121456,0.6299385256088064,0.6226086956521737,0.22805485618660776,47.18446601941748
MA090226,Maharashtra,9,15.92737,72.65989,799,6.5306,13.2564,6.7258,101.44,0.1494,0.2289,0.0795,126.3,158.8,25.55,0.4469,0.5936,0.02933,1,1,3.0,18.1,1,high,4.116632,0.24133333333333332,0.366625,0.6,0.95,0.865,0.975,0.6174237278327536,0.3789105149395089,0.6463517830929968,0.8735163020364427,0.9999999999999999,0.6579349598541191,91.98058252427185
MA160227,Maharashtra,16,17.10509,73.74231,1376,0.6684,0.6073,-0.061,-7.94,-0.2108,-0.216,-0.0051,48.8,46.0,-5.67,0.5527,0.565,0.00245,0,0,19.3,70.2,0,low,-0.006352,-0.012750000000000001,0.030625,0.2,0.6783333333333333,0.26349999999999996,0.33916666666666667,0.00047407295749622,0.015723416526883107,0.28926823112126615,0.20906263980867268,0.3426086956521739,0.13021401100628655,13.592233009708737
MA190228,Maharashtra,19,19.21565,80.85729,498,0.7455,0.7918,0.0463,5.47,-0.0899,-0.0814,0.0085,122.3,124.8,2.04,0.4466,0.4248,-0.00436,0,2,16.5,65.0,0,low,0.032156,0.024650000000000002,-0.0545,1.0,0.725,0.5175,0.3625,0.006236282393656149,0.06918303271828569,0.1988017508784281,0.4896465636754284,0.36695652173913035,0.1774773683416163,30.097087378640776
MA220229,Maharashtra,22,20.56257,74.57294,498,0.7941,0.6973,-0.0968,-10.83,-0.1988,-0.1836,0.0153,35.1,46.4,31.22,0.2299,0.1713,-0.01172,1,0,51.3,58.9,1,low,-0.008664,0.09028333333333333,-0.1465,0.2,0.14500000000000002,0.5035000000000001,0.5725,0.00012811294356660148,0.1629994179953549,0.10102887355283519,0.4741813080292295,0.586086956521739,0.21498285909747927,43.12621359223301
MA140230,Maharashtra,14,21.15791,78.23179,426,0.6973,0.6,-0.0972,-12.2,0.0495,0.0541,0.0046,108.5,109.9,1.23,0.5202,0.5353,0.00301,0,0,26.3,56.9,0,low,-0.00976,0.01355,0.037625,0.2,0.5616666666666666,0.22849999999999998,0.2808333333333333,0.0,0.05331667604115818,0.29670747178734386,0.17039950069317483,0.28173913043478255,0.12565608444758475,12.54368932038835
MA090231,Maharashtra,9,19.87343,74.48004,782,0.5218,0.4448,-0.077,-12.39,-0.161,-0.1659,-0.0049,36.9,35.0,-5.14,0.3988,0.4104,0.00233,1,2,25.5,97.3,0,low,-0.009912,-0.012249999999999999,0.029125,1.0,0.575,0.8724999999999999,0.2875,0.0,0.01643811727810507,0.2876741081213923,0.8818012604183351,0.28869565217391296,0.22283518242657233,45.45631067961165
MA180232,Maharashtra,18,19.29764,74.83858,2685,0.4798,0.6987,0.2189,37.75,-0.1752,-0.1636,0.0116,60.9,65.1,6.83,0.5991,0.6388,0.00793,0,2,50.2,55.3,0,low,0.16154000000000002,0.040383333333333334,0.09912499999999999,1.0,0.16333333333333333,0.349,0.08166666666666667,0.02559687514550294,0.09167228302340334,0.36206651478216956,0.303511165362246,0.07391304347826087,0.14152074184290317,17.184466019417478
MA170233,Maharashtra,17,20.79109,73.92843,1145,0.4674,0.4251,-0.0423,-7.46,0.0707,0.0769,0.0062,143.0,145.8,1.98,0.5752,0.5093,-0.01317,0,0,24.2,68.5,1,low,-0.005968,0.018799999999999997,-0.164625,0.2,0.5966666666666667,0.239,0.7983333333333333,0.0005315334442388556,0.06082103392898875,0.0817665539710268,0.1819984424278242,0.8217391304347824,0.17819033754056385,30.407766990291265
MA150234,Maharashtra,15,21.35735,80.88325,2814,1.483,1.4497,-0.0332,-2.1,-0.14,-0.138,0.0019,74.3,75.5,1.62,0.688,0.6809,-0.00142,1,0,41.3,89.7,1,low,-0.00168,0.00745,-0.01775,0.2,0.31166666666666676,0.5535000000000001,0.6558333333333334,0.0011731755461982867,0.04459732687625027,0.23785776437533615,0.529414363908512,0.6730434782608695,0.22754862536462972,47.0873786407767
MA020235,Maharashtra,2,21.9367,80.77563,621,0.6868,0.8923,0.2055,26.12,-0.0057,0.0109,0.0166,133.9,145.0,8.22,0.2244,0.1432,-0.01624,0,0,51.9,66.2,1,low,0.144196,0.0552,-0.203,0.2,0.135,0.1005,0.5675,0.023001576494293893,0.1128512486179474,0.04098357389092211,0.029002877642211322,0.5808695652173912,0.1327416876153537,14.388349514563107
MA050236,Maharashtra,5,17.46766,77.16302,863,0.5316,0.6176,0.0861,13.63,0.0038,0.0203,0.0165,128.1,138.4,7.99,0.3835,0.3742,-0.00188,0,0,53.9,85.4,0,low,0.062564,0.054566666666666666,-0.0235,0.2,0.10166666666666668,0.0905,0.05083333333333334,0.010786434687588605,0.11194596099973292,0.2317469595424866,0.017956266466354787,0.04173913043478263,0.07493877412275342,2.6990291262135924
MA190237,Maharashtra,19,16.47149,73.03583,291,0.46,0.7654,0.3054,54.53,-0.0424,-0.0256,0.0168,136.8,142.5,4.14,0.2244,0.186,-0.00768,0,0,20.2,91.5,0,low,0.22686399999999998,0.0489,-0.096,0.2,0.6633333333333333,0.259,0.33166666666666667,0.03537174190585692,0.10384601915255072,0.15469768121525304,0.20409166477953727,0.33478260869565213,0.1406088205634611,16.83495145631068
MA090238,Maharashtra,9,20.46308,76.21406,1101,2.1321,2.3051,0.173,7.75,-0.1085,-0.1073,0.0012,98.3,98.6,0.37,0.4085,0.3372,-0.01425,0,0,38.1,56.5,1,low,0.10999999999999999,0.0036166666666666665,-0.178125,0.2,0.365,0.16949999999999998,0.6825,0.017884600440514813,0.03911795445021525,0.0674194469721626,0.10522449475562133,0.7008695652173912,0.1461718947864845,18.50485436893204
MA190239,Maharashtra,19,20.01009,76.52437,718,0.6622,0.7775,0.1153,15.13,0.1527,0.1716,0.0189,141.7,148.0,4.4,0.2267,0.2568,0.00603,1,1,38.4,98.5,1,low,0.081284,0.05458333333333333,0.075375,0.6,0.36,0.6880000000000001,0.6799999999999999,0.013587633416292093,0.11196978435810699,0.33682623395083444,0.6779912842237823,0.6982608695652172,0.28903049427538946,60.019417475728154
MA200240,Maharashtra,20,19.67075,78.68584,1826,2.4032,2.3875,-0.0157,-0.63,-0.0048,0.0087,0.0134,119.3,123.1,3.13,0.4693,0.4061,-0.01265,0,1,24.5,75.3,1,low,-0.000504,0.03871666666666667,-0.158125,0.6,0.5916666666666667,0.3575,0.7958333333333334,0.0013491482868476083,0.08928994718599681,0.08867442030381326,0.31290078486172407,0.8191304347826086,0.20583307727477537,40.213592233009706
MA140241,Maharashtra,14,21.66462,74.65287,700,0.4886,0.6051,0.1165,19.79,-0.0069,-0.012,-0.0051,73.7,71.6,-2.9,0.6388,0.645,0.00123,0,0,45.8,60.7,1,low,0.085732,-0.012750000000000001,0.015375,0.2,0.2366666666666667,0.131,0.6183333333333334,0.014253217387727623,0.015723416526883107,0.2730613139558825,0.06269504172857372,0.6339130434782608,0.15365722922244662,20.95145631067961
MA100242,Maharashtra,10,18.09624,79.60351,1155,2.1509,3.4547,1.3039,57.93,-0.1106,-0.0538,0.0568,97.5,116.1,18.95,0.4335,0.4727,0.00785,1,2,18.7,36.3,1,medium,0.8286840000000001,0.1735833333333333,0.09812499999999999,1.0,0.6883333333333334,0.9065,0.8441666666666667,0.1254260912065157,0.2820685631489333,0.36100376611558704,0.9193597384162473,0.8695652173913042,0.4306342764376588,85.24271844660194
MA210243,Maharashtra,21,15.67526,79.2889,200,0.7495,0.7197,-0.0298,-3.51,-0.2781,-0.2843,-0.0062,34.0,31.4,-7.5,0.6683,0.5721,-0.01922,1,0,55.1,58.8,1,low,-0.0028079999999999997,-0.015499999999999998,-0.24025000000000002,0.2,0.08166666666666667,0.48450000000000004,0.5408333333333333,0.0010043853663917947,0.011792562395162333,0.0013961860607227816,0.45319274679510196,0.5530434782608694,0.15439431787621224,21.16504854368932
MA280244,Maharashtra,28,16.26446,78.11834,830,2.4437,4.3654,1.9218,75.55,-0.1214,-0.0845,0.0369,68.7,78.0,13.3,0.5689,0.5853,0.00329,0,1,13.4,42.3,1,medium,1.21352,0.11441666666666667,0.041125,0.6,0.7766666666666666,0.413,0.8883333333333333,0.1830116742171639,0.19749564092100147,0.3004270921203827,0.37420947688772777,0.9156521739130433,0.34282072393357266,69.08737864077669
MA290245,Maharashtra,29,18.98437,75.64048,891,0.4584,0.8197,0.3613,64.7,0.1985,0.1948,-0.0037,146.6,144.3,-1.62,0.6882,0.7172,0.00581,1,2,29.0,67.5,1,low,0.26854,-0.00925,0.072625,1.0,0.5166666666666666,0.855,0.7583333333333333,0.041608000357643594,0.020726321785436826,0.33390367511773245,0.8624696908605862,0.7799999999999998,0.31411998545040004,64.23300970873787
MA220246,Maharashtra,22,20.02469,80.72871,200,0.5704,0.4931,-0.0773,-11.53,-0.0319,-0.0308,0.0011,35.9,36.6,2.01,0.3751,0.335,-0.00801,0,0,24.1,69.0,0,low,-0.009224,0.0060999999999999995,-0.10012499999999999,0.2,0.5983333333333334,0.23950000000000002,0.2991666666666667,4.4316400400257845e-05,0.04266763484795098,0.1503138429656001,0.1825507729866171,0.3008695652173913,0.10574033080754908,7.4368932038834945
MA040247,Maharashtra,4,20.6664,74.98113,453,1.5377,2.0316,0.4939,30.16,0.1553,0.1691,0.0138,115.2,124.9,8.33,0.2923,0.3133,0.0042,1,1,27.7,80.4,0,low,0.320468,0.04838333333333333,0.0525,0.6,0.5383333333333333,0.7415,0.26916666666666667,0.049378334096111254,0.10310749504295469,0.312515858202759,0.7370906540146147,0.26956521739130435,0.23846613343087375,49.8252427184466
MA280248,Maharashtra,28,20.03709,76.98737,675,0.7078,0.9486,0.2409,29.82,0.0476,0.0617,0.0141,145.1,151.1,4.07,0.3717,0.4133,0.00833,0,0,32.1,96.9,0,low,0.168396,0.04203333333333333,0.10412500000000001,0.2,0.46499999999999997,0.19949999999999998,0.23249999999999998,0.026622784252553745,0.0940307955024358,0.36738025811508224,0.1383643282831909,0.23130434782608691,0.14205187428502908,17.320388349514563
MA030249,Maharashtra,3,19.80902,78.83244,810,0.9105,1.0988,0.1883,18.63,-0.2846,-0.2648,0.0198,63.0,74.0,17.19,0.2282,0.2121,-0.00322,1,0,26.2,70.4,1,low,0.127884,0.07815,-0.04025,0.2,0.5633333333333334,0.629,0.7816666666666667,0.020560702901205687,0.14565601309903536,0.21394591937722918,0.6128162782862288,0.8043478260869564,0.2872487177076827,59.8252427184466
MA090250,Maharashtra,9,17.51436,73.67593,945,1.3925,1.7721,0.3796,25.43,-0.2155,-0.1957,0.0197,55.7,67.7,21.09,0.5065,0.4701,-0.00728,1,0,55.6,92.9,1,low,0.248104,0.0844,-0.091,0.2,0.07333333333333336,0.48200000000000004,0.5366666666666666,0.038550025078808954,0.15458977248930983,0.1600114245481657,0.45043109400113784,0.5486956521739129,0.22408317625445262,45.90291262135922
MA170251,Maharashtra,17,19.14435,80.79416,763,2.2147,3.5621,1.3475,58.22,-0.1475,-0.1085,0.039,89.2,117.8,31.66,0.4986,0.6277,0.02582,1,2,14.9,65.7,1,medium,0.8550759999999998,0.15026666666666666,0.32275,1.0,0.7516666666666667,0.9255,0.8758333333333334,0.12937530257659807,0.24873968478361597,0.5997236853466883,0.9403482996503747,0.9026086956521737,0.46739961406626895,88.71844660194175
MA110252,Maharashtra,11,21.30862,75.39945,335,0.7407,0.6958,-0.0449,-5.34,-0.1684,-0.1762,-0.0079,83.9,78.9,-5.89,0.3615,0.3323,-0.00583,1,1,39.1,99.4,1,low,-0.004272000000000001,-0.01975,-0.072875,0.6,0.3483333333333333,0.6845000000000001,0.6741666666666666,0.0007853172606854962,0.005717606009775673,0.1792737441299741,0.6741249703122325,0.6921739130434781,0.23350089080350225,48.50485436893204
MA280253,Maharashtra,28,21.74077,75.78007,1716,7.4852,16.86,9.3748,123.59,0.1409,0.3047,0.1638,100.2,176.7,75.66,0.3105,0.5437,0.04664,1,2,6.4,28.4,1,high,5.723752,0.5356,0.583,1.0,0.8933333333333333,0.968,0.9466666666666667,0.8579078357854216,0.7995357303920061,0.876304025824792,0.9872963971477648,0.9765217391304346,0.8832746076490767,99.0873786407767
MA030254,Maharashtra,3,17.03064,80.64799,1009,0.8975,1.3923,0.4948,49.61,-0.2676,-0.2576,0.01,23.1,30.3,29.95,0.4756,0.473,-0.00051,1,2,48.1,73.6,1,low,0.336568,0.07491666666666666,-0.0063750000000000005,1.0,0.19833333333333336,0.7595,0.5991666666666666,0.05178748471214364,0.14103428157446668,0.24994653045771245,0.7569745541311563,0.6139130434782607,0.29391993501732916,61.10679611650486
MA260255,Maharashtra,26,20.71153,80.51158,1734,2.9704,3.6607,0.6902,22.48,-0.1758,-0.1376,0.0382,76.3,87.4,14.37,0.6832,0.7367,0.01071,1,1,18.1,69.5,1,medium,0.432104,0.11944999999999999,0.133875,0.6,0.6983333333333333,0.7895000000000001,0.8491666666666666,0.06608317497632187,0.20469029514996917,0.39899703094591255,0.7901143876587261,0.8747826086956519,0.3805816303754324,76.13592233009709
MA120256,Maharashtra,12,21.26809,76.50951,539,0.9767,1.4264,0.4497,41.77,-0.1508,-0.1309,0.0199,59.7,71.8,20.04,0.3433,0.3801,0.00735,0,0,21.8,70.4,1,low,0.303236,0.08315,0.091875,0.2,0.6366666666666667,0.251,0.8183333333333334,0.04679979475353549,0.15280302061125495,0.3543615869494462,0.19525437583885208,0.8426086956521738,0.2610743923449452,55.06796116504854
MA120257,Maharashtra,12,16.02307,79.49223,1549,2.1065,2.8517,0.7453,33.78,-0.0126,0.0367,0.0493,127.6,154.8,21.17,0.2056,0.2384,0.00657,0,2,14.1,48.9,1,medium,0.47420399999999996,0.1585333333333333,0.082125,1.0,0.765,0.5295,0.8825000000000001,0.07238287938222018,0.26055607053715235,0.34399978745026655,0.5029024970864563,0.9095652173913042,0.35032400673815817,70.3883495145631
MA160258,Maharashtra,16,20.20952,74.39791,593,0.4776,0.8092,0.3316,57.42,0.1843,0.1976,0.0133,114.1,122.2,7.05,0.3031,0.3077,0.00091,0,1,23.1,56.2,0,low,0.244896,0.045,0.011375,0.6,0.615,0.3645,0.3075,0.03806999059581319,0.09827135329301943,0.2688103192895524,0.32063341268482365,0.3095652173913043,0.17084017790685088,27.650485436893202
MA260259,Maharashtra,26,17.71618,77.01018,542,0.7227,1.1337,0.4109,49.95,-0.2445,-0.2382,0.0063,66.3,68.7,3.58,0.6001,0.5528,-0.00946,1,2,53.1,58.2,0,low,0.2865,0.02171666666666667,-0.11825,1.0,0.11499999999999999,0.7344999999999999,0.057499999999999996,0.044295475206335616,0.06499012164445019,0.13105152338379172,0.729358026191515,0.04869565217391306,0.1659019532353962,25.766990291262136
MA220260,Maharashtra,22,16.2541,80.49401,200,0.3826,0.5395,0.1569,32.52,-0.0928,-0.0944,-0.0016,38.9,38.4,-1.2,0.3596,0.2615,-0.01962,0,1,42.5,65.1,1,low,0.12015600000000001,-0.004,-0.24524999999999997,0.6,0.29166666666666663,0.26749999999999996,0.6458333333333333,0.019404310605510146,0.0282306796732674,0.0,0.2134812842790153,0.6626086956521737,0.14429246008964824,17.883495145631066
MA210261,Maharashtra,21,16.93,75.99277,1425,7.0202,11.8237,4.8036,67.46,-0.0023,0.173,0.1753,76.7,195.5,153.04,0.496,0.622,0.0252,1,2,4.7,17.8,1,high,2.936128,0.6933166666666667,0.315,1.0,0.9216666666666666,0.9764999999999999,0.9608333333333333,0.4407770235576798,1.0,0.5914873831806736,0.9966860166472429,0.9913043478260867,0.7691547692154045,95.59223300970874
MA050262,Maharashtra,5,20.01049,78.77405,2340,7.3491,11.6103,4.2612,57.2,-0.2793,-0.1684,0.1109,45.7,75.9,64.71,0.2452,0.4708,0.04512,1,2,17.4,37.3,1,high,2.60248,0.3851,0.564,1.0,0.71,0.9129999999999999,0.855,0.3908510431391722,0.5844108042741963,0.856111801159724,0.926540035680554,0.8808695652173911,0.6628862243189511,92.15533980582524
MA010263,Maharashtra,1,18.19943,77.74776,1224,0.9347,0.8661,-0.0687,-6.64,-0.171,-0.1648,0.0063,77.7,81.3,4.55,0.4072,0.4479,0.00814,1,1,56.1,92.7,1,low,-0.005312,0.023333333333333334,0.10175,0.6,0.06499999999999995,0.5995,0.5325,0.0006296951090908582,0.06730098740673451,0.3648562300319487,0.580228775317452,0.5443478260869564,0.24042908009986447,50.42718446601941
MA060264,Maharashtra,6,21.52104,72.90125,363,2.0207,2.778,0.7573,35.71,-0.1068,-0.0714,0.0354,84.7,98.0,15.54,0.3073,0.4126,0.02107,0,2,26.1,46.7,1,medium,0.48294799999999993,0.1144,0.26337499999999997,1.0,0.565,0.4695,0.7825,0.07369130254908896,0.19747181756262744,0.5366229832683505,0.43662283003131713,0.8052173913043477,0.33824482584598586,68.29126213592232
MA120265,Maharashtra,12,15.86845,78.57535,1177,0.4396,0.3638,-0.0758,-14.05,0.1967,0.2107,0.014,93.4,103.1,10.19,0.6978,0.6413,-0.0113,0,1,21.6,55.2,0,low,-0.011240000000000002,0.051983333333333326,-0.14125,0.6,0.6399999999999999,0.372,0.31999999999999995,0.0,0.10825334045175279,0.1066083040523935,0.328918371066716,0.3226086956521738,0.1407836407286307,16.893203883495143
MA220266,Maharashtra,22,17.60662,79.2895,201,1.1099,1.3349,0.225,18.6,-0.2272,-0.2206,0.0066,66.3,70.1,5.61,0.374,0.2994,-0.01491,1,0,35.3,95.8,0,low,0.14988,0.025849999999999998,-0.18637499999999999,0.2,0.41166666666666674,0.5835,0.20583333333333337,0.023852111407432285,0.07089831452121838,0.058651770472856746,0.5625541974360815,0.20347826086956525,0.1485828463693098,19.184466019417474
MA190267,Maharashtra,19,18.45778,75.96571,1775,0.5408,0.6558,0.115,17.94,-0.2491,-0.2436,0.0055,24.6,27.9,12.95,0.4848,0.5062,0.00428,0,0,42.2,95.0,0,low,0.08335200000000001,0.03533333333333333,0.0535,0.2,0.29666666666666663,0.14899999999999997,0.14833333333333332,0.013897082079270663,0.08445380543606154,0.3135786068693416,0.08257894184511543,0.1434782608695652,0.10622794742039993,7.5533980582524265
MA180268,Maharashtra,18,19.57883,79.8384,939,6.6094,16.4039,9.7945,145.98,-0.1886,-0.1263,0.0623,30.7,50.5,62.49,0.5074,0.7251,0.04353,1,0,11.8,35.3,1,high,5.993484,0.2599,0.544125,0.2,0.8033333333333333,0.7010000000000001,0.9016666666666666,0.8982696378949648,0.40544973616821767,0.8349896714113962,0.6923518787523958,0.9295652173913042,0.7393793405438083,94.44660194174757
MA220269,Maharashtra,22,16.78707,77.10907,200,0.7036,0.7573,0.0537,6.68,-0.1872,-0.1972,-0.01,90.8,85.3,-6.0,0.6248,0.6457,0.00417,1,0,17.8,92.7,0,low,0.037564,-0.024999999999999998,0.052125,0.2,0.7033333333333334,0.671,0.3516666666666667,0.007045517581948268,0.0,0.3121173274527906,0.6592120452248261,0.35565217391304343,0.2011608872631835,38.737864077669904
MA290270,Maharashtra,29,16.89844,75.30346,1571,0.7351,0.8451,0.11,13.18,-0.2079,-0.1956,0.0124,85.6,94.1,9.89,0.4489,0.4111,-0.00755,0,2,59.2,94.7,0,low,0.076544,0.047483333333333336,-0.094375,1.0,0.013333333333333308,0.304,0.006666666666666654,0.012878355533062685,0.10182103369075517,0.15642464779844967,0.25380141507089166,0.0,0.0908526745130088,4.815533980582525
MA220271,Maharashtra,22,15.99831,80.25964,1335,0.5905,0.577,-0.0135,-1.95,-0.158,-0.142,0.016,65.6,71.1,8.15,0.4209,0.4488,0.00559,1,0,40.1,67.5,1,low,-0.00156,0.05358333333333334,0.069875,0.2,0.33166666666666667,0.5595,0.6658333333333333,0.0011911319483053605,0.11054038285566307,0.3309811162846305,0.5360423306140258,0.683478260869565,0.26056769146364056,54.97087378640777
